base_code,sku,kitchen,platform_name,daypart,matched_strata,promo_rows,promo_units,promo_active_hours,baseline_units,incremental_units,promo_contribution_thb,baseline_contribution_thb,incremental_contribution_thb,promo_discount_cost_thb,promo_cups_per_active_hour,baseline_cups_per_active_hour,actual_demand_lift_pct,promo_contribution_per_cup_thb,baseline_contribution_per_cup_thb,break_even_lift_pct,contribution_lift_pct,actual_vs_breakeven_gap_pct,promo_roi_on_discount,decision
RC102,Guava,Pattaya_Central,Grab,Afternoon,11,11,87,11,67.5,19.5,786.314,1116.38,-330.06600000000014,852.5999999999998,7.909090909090909,6.136363636363637,0.288888888888889,9.038091954022988,16.538962962962966,0.8299175364775115,-0.29565739264408186,-0.5410286475886226,-0.38712878254750205,OPTIMIZE / TARGET ONLY
RC102,Guava,Pattaya_Central,Grab,Dinner,16,16,116,16,83.0,33.0,1053.872,1360.7450000000001,-306.8730000000001,1136.7999999999997,7.25,5.1875,0.3975903614457832,9.085103448275863,16.39451807228916,0.8045494105408839,-0.22551837412593834,-0.4069590490951007,-0.26994458128078835,OPTIMIZE / TARGET ONLY
RC102,Guava,Pattaya_Central,Grab,Late Evening,8,8,90,8,60.0,30.0,810.2200000000001,974.98,-164.75999999999993,881.9999999999998,11.25,7.5,0.5,9.002444444444446,16.249666666666666,0.8050282639283153,-0.16898808180680613,-0.3050282639283153,-0.18680272108843535,OPTIMIZE / TARGET ONLY
RC102,Guava,Pattaya_Central,Grab,Late Night,4,4,17,4,10.5,6.5,158.33400000000003,168.06000000000003,-9.725999999999996,166.59999999999997,4.25,2.625,0.6190476190476191,9.313764705882354,16.005714285714287,0.7185010348828607,-0.05787218850410569,-0.09945341583524159,-0.058379351740696264,OPTIMIZE / TARGET ONLY
RC102,Guava,Pattaya_Central,Grab,Lunch,15,15,138,15,74.5,63.5,1238.276,1221.88,16.395999999999802,1352.3999999999996,9.2,4.966666666666667,0.8523489932885906,8.973014492753624,16.401073825503357,0.8278220589912613,0.013418666317478012,0.024526934297329328,0.012123632061520118,KEEP / SCALE SELECTIVELY
RC102,Guava,Pattaya_Central,Grab,Morning,11,11,59,11,31.5,27.5,544.8180000000001,519.355,25.463000000000065,578.1999999999998,5.363636363636363,2.8636363636363638,0.873015873015873,9.23420338983051,16.487460317460318,0.7854772763200897,0.049028121419838255,0.08753859669578334,0.044038395019024686,KEEP / SCALE SELECTIVELY
RC102,Guava,Pattaya_Central,LINE MAN,Afternoon,21,21,161,21,114.5,46.5,1054.3200000000002,1543.325,-489.005,1577.7999999999995,7.666666666666667,5.4523809523809526,0.4061135371179039,6.54857142857143,13.478820960698691,1.0582841781171646,-0.3168516028704258,-0.6521706409992607,-0.30992838129040445,OPTIMIZE / TARGET ONLY
RC102,Guava,Pattaya_Central,LINE MAN,Dinner,27,27,272,27,139.5,132.5,1771.8,1853.685,-81.88499999999996,2665.5999999999995,10.074074074074074,5.166666666666667,0.9498207885304659,6.513970588235294,13.288064516129031,1.0399331461717445,-0.0441741719871499,-0.09011235764127856,-0.030719162665066017,OPTIMIZE / TARGET ONLY
RC102,Guava,Pattaya_Central,LINE MAN,Late Evening,14,14,173,14,104.0,69.0,1137.4800000000002,1375.56,-238.07999999999984,1695.3999999999996,12.357142857142858,7.428571428571429,0.6634615384615385,6.575028901734106,13.22653846153846,1.0116319881194862,-0.17307860071534487,-0.34817044965794763,-0.14042703786716992,OPTIMIZE / TARGET ONLY
RC102,Guava,Pattaya_Central,LINE MAN,Late Night,15,15,52,15,34.0,18.0,344.69000000000005,452.365,-107.67499999999993,509.59999999999985,3.466666666666667,2.2666666666666666,0.5294117647058822,6.628653846153847,13.30485294117647,1.0071726854308984,-0.23802681462977893,-0.4777609207250162,-0.2112931711145996,OPTIMIZE / TARGET ONLY
RC102,Guava,Pattaya_Central,LINE MAN,Lunch,27,27,252,27,170.5,81.5,1672.3100000000002,2298.435,-626.1249999999998,2469.5999999999995,9.333333333333334,6.314814814814815,0.4780058651026393,6.636150793650795,13.480557184750733,1.031381986926577,-0.2724136205722588,-0.5533761218239377,-0.25353296080336896,OPTIMIZE / TARGET ONLY
RC102,Guava,Pattaya_Central,LINE MAN,Morning,25,25,108,25,59.0,49.0,717.5600000000001,785.99,-68.42999999999996,1058.3999999999996,4.32,2.36,0.8305084745762712,6.644074074074075,13.32186440677966,1.0050746361728682,-0.08706217636356695,-0.174566161596597,-0.06465419501133786,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Ladprao,Grab,Afternoon,3,3,11,3,5.166666666666666,5.833333333333334,59.64200000000004,92.525,-32.88299999999996,195.79999999999995,3.6666666666666665,1.722222222222222,1.1290322580645165,5.422000000000003,17.908064516129034,2.3028521792934384,-0.3553958389624422,-1.173819921228922,-0.16794177732379964,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Ladprao,Grab,Dinner,4,4,29,4,9.5,19.5,157.23800000000008,169.97833333333332,-12.74033333333324,516.1999999999999,7.25,2.375,2.0526315789473686,5.422000000000003,17.892456140350877,2.2999734674199313,-0.07495269004873117,-0.24734188847256267,-0.02468100219553127,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Ladprao,Grab,Late Evening,2,2,11,2,6.333333333333334,4.666666666666666,59.642000000000024,113.84,-54.197999999999986,195.79999999999995,5.5,3.166666666666667,0.7368421052631577,5.422000000000002,17.974736842105262,2.3151488089460077,-0.4760892480674629,-1.57830670368285,-0.276802860061287,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Ladprao,Grab,Lunch,4,4,33,4,11.833333333333334,21.166666666666668,178.9260000000001,212.49166666666667,-33.56566666666655,587.3999999999999,8.25,2.9583333333333335,1.788732394366197,5.422000000000003,17.957042253521127,2.311885328941556,-0.15796227303031452,-0.5231529345753589,-0.05714277607536016,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Ladprao,Grab,Morning,1,1,3,1,1.0,2.0,16.266000000000005,17.995,-1.7289999999999957,53.39999999999999,3.0,1.0,2.0,5.4220000000000015,17.995,2.3188860199188484,-0.09608224506807417,-0.31888601991884835,-0.032378277153557976,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Ladprao,LINE MAN,Afternoon,5,5,12,5,6.5,5.5,-109.87999999999994,12.524999999999999,-122.40499999999993,213.59999999999997,2.4,1.3,0.8461538461538463,-9.156666666666661,1.9269230769230767,,-9.772854291417161,,-0.5730571161048686,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Ladprao,LINE MAN,Dinner,8,8,25,8,10.0,15.0,-184.19999999999993,29.440000000000005,-213.63999999999996,444.99999999999994,3.125,1.25,1.5,-7.367999999999998,2.9440000000000004,,-7.2567934782608665,,-0.4800898876404494,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Ladprao,LINE MAN,Late Evening,5,5,10,5,10.5,-0.5,-51.99999999999996,52.62500000000001,-104.62499999999997,177.99999999999997,2.0,2.1,-0.04761904761904767,-5.199999999999996,5.011904761904763,,-1.988123515439429,,-0.5877808988764044,REDUCE / PAUSE BLANKET USE
RC102,MixedBerryPremium,BKK_Ladprao,LINE MAN,Late Night,1,1,2,1,1.0,1.0,-25.11999999999999,-5.27,-19.84999999999999,35.599999999999994,2.0,1.0,1.0,-12.559999999999995,-5.27,,3.7666034155597705,,-0.5575842696629212,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Ladprao,LINE MAN,Lunch,10,10,29,10,15.5,13.5,-158.27999999999994,60.365000000000016,-218.64499999999995,516.1999999999999,2.9,1.55,0.8709677419354838,-5.4579310344827565,3.894516129032259,,-3.622049200695766,,-0.42356644711352187,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Ladprao,LINE MAN,Morning,6,6,15,6,10.0,5.0,-58.23999999999995,74.41000000000001,-132.64999999999998,266.99999999999994,2.5,1.6666666666666667,0.5,-3.8826666666666636,7.441000000000001,,-1.7826904985888987,,-0.4968164794007491,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Sukhumvit,Grab,Afternoon,8,8,35,8,17.166666666666668,17.833333333333332,-120.99999999999986,119.60916666666667,-240.6091666666665,622.9999999999999,4.375,2.1458333333333335,1.0388349514563107,-3.4571428571428533,6.96752427184466,,-2.0116281500163717,,-0.3862105403959335,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Sukhumvit,Grab,Dinner,8,8,34,8,17.166666666666668,16.833333333333332,-173.47199999999987,132.37416666666667,-305.84616666666653,605.1999999999999,4.25,2.1458333333333335,0.9805825242718444,-5.10211764705882,7.711116504854369,,-2.3104671732274036,,-0.5053637915840492,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Sukhumvit,Grab,Late Evening,3,3,8,3,9.916666666666666,-1.9166666666666665,-45.04399999999997,86.92083333333332,-131.96483333333327,142.39999999999998,2.6666666666666665,3.3055555555555554,-0.19327731092436973,-5.630499999999996,8.765126050420168,,-1.5182186855855422,,-0.9267193352059923,REDUCE / PAUSE BLANKET USE
RC102,MixedBerryPremium,BKK_Sukhumvit,Grab,Late Night,4,4,10,4,4.5,5.5,-61.61999999999996,29.614999999999988,-91.23499999999996,177.99999999999997,2.5,1.125,1.2222222222222223,-6.161999999999996,6.581111111111109,,-3.080702346783724,,-0.5125561797752808,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Sukhumvit,Grab,Lunch,7,7,20,7,11.833333333333334,8.166666666666666,-95.89999999999992,68.02166666666666,-163.92166666666657,355.99999999999994,2.857142857142857,1.6904761904761905,0.6901408450704225,-4.794999999999996,5.748309859154928,,-2.4098449023595414,,-0.4604541198501871,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Sukhumvit,Grab,Morning,4,4,13,4,8.5,4.5,-37.88399999999996,68.12500000000001,-106.00899999999997,231.39999999999998,3.25,2.125,0.5294117647058822,-2.9141538461538428,8.014705882352942,,-1.5560954128440359,,-0.45812013828867754,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Sukhumvit,LINE MAN,Afternoon,5,5,36,5,15.0,21.0,42.38000000000015,184.61,-142.22999999999985,640.7999999999998,7.2,3.0,1.4,1.1772222222222264,12.307333333333334,9.454554034922097,-0.7704349710199873,-8.054554034922097,-0.22195692883895113,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Sukhumvit,LINE MAN,Dinner,8,8,41,8,18.5,22.5,48.55000000000014,228.00500000000005,-179.4549999999999,729.8,5.125,2.3125,1.2162162162162162,1.1841463414634181,12.324594594594597,9.407999554652461,-0.7870660731124312,-8.191783338436245,-0.24589613592765128,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Sukhumvit,LINE MAN,Late Evening,4,4,31,4,18.0,13.0,36.56000000000006,221.75,-185.18999999999994,551.8,7.75,4.5,0.7222222222222223,1.1793548387096793,12.319444444444445,9.445918429370273,-0.8351296505073278,-8.723696207148052,-0.33561072852482776,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Sukhumvit,LINE MAN,Late Night,2,2,8,2,4.0,4.0,9.200000000000017,49.78,-40.579999999999984,142.39999999999998,4.0,2.0,1.0,1.1500000000000021,12.445,9.821739130434763,-0.8151868220168739,-8.821739130434763,-0.2849719101123595,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Sukhumvit,LINE MAN,Lunch,8,8,57,8,30.0,27.0,67.23000000000013,368.39000000000004,-301.1599999999999,1014.5999999999999,7.125,3.75,0.8999999999999999,1.1794736842105287,12.279666666666667,9.411140859735218,-0.8175031895545478,-8.511140859735217,-0.2968263355016755,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,BKK_Sukhumvit,LINE MAN,Morning,3,3,20,3,4.5,15.5,23.00000000000003,56.19500000000001,-33.19499999999998,355.99999999999994,6.666666666666667,1.5,3.4444444444444446,1.1500000000000015,12.48777777777778,9.85893719806762,-0.5907109173414,-6.4144927536231755,-0.09324438202247187,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Beach,Grab,Afternoon,3,3,9,3,4.0,5.0,-1.6919999999999786,43.739999999999995,-45.431999999999974,160.2,3.0,1.3333333333333333,1.25,-0.1879999999999976,10.934999999999999,,-1.0386831275720159,,-0.28359550561797736,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Beach,Grab,Dinner,4,4,18,4,8.0,10.0,-3.3839999999999435,87.84999999999998,-91.23399999999992,320.4,4.5,2.0,1.25,-0.18799999999999686,10.981249999999998,,-1.0385202048947062,,-0.28475031210986246,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Beach,Grab,Late Evening,2,2,13,2,7.5,5.5,-2.4439999999999173,81.91999999999999,-84.36399999999989,231.39999999999995,6.5,3.75,0.7333333333333334,-0.18799999999999364,10.922666666666665,,-1.029833984374999,,-0.3645808124459806,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Beach,Grab,Late Night,1,1,8,1,1.0,7.0,-1.5039999999999625,10.75,-12.253999999999962,142.39999999999998,8.0,1.0,7.0,-0.1879999999999953,10.75,,-1.1399069767441825,,-0.0860533707865166,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Beach,Grab,Lunch,4,4,9,4,11.0,-2.0,-1.6919999999999644,121.20999999999997,-122.90199999999993,160.2,2.25,2.75,-0.18181818181818177,-0.18799999999999606,11.019090909090906,,-1.0139592442867746,,-0.7671785268414478,REDUCE / PAUSE BLANKET USE
RC102,MixedBerryPremium,Pattaya_Beach,Grab,Morning,2,2,4,2,3.0,1.0,-0.751999999999981,33.35999999999999,-34.11199999999997,71.19999999999999,2.0,1.5,0.33333333333333326,-0.18799999999999525,11.119999999999997,,-1.022541966426858,,-0.47910112359550533,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Beach,LINE MAN,Afternoon,8,8,33,8,21.0,12.0,-128.4399999999999,173.24500000000003,-301.68499999999995,587.3999999999999,4.125,2.625,0.5714285714285714,-3.8921212121212094,8.249761904761906,,-1.7413778175416312,,-0.5135938032005448,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Beach,LINE MAN,Dinner,8,8,45,8,20.5,24.5,-136.81999999999985,193.01000000000005,-329.8299999999999,800.9999999999999,5.625,2.5625,1.1951219512195124,-3.040444444444441,9.415121951219515,,-1.708875187814102,,-0.411772784019975,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Beach,LINE MAN,Late Evening,8,8,47,8,24.5,22.5,-321.6899999999998,163.60500000000002,-485.29499999999985,836.5999999999998,5.875,3.0625,0.9183673469387754,-6.84446808510638,6.677755102040817,,-2.9662601998716407,,-0.5800800860626344,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Beach,LINE MAN,Late Night,1,1,2,1,1.0,1.0,2.300000000000012,12.760000000000002,-10.45999999999999,35.599999999999994,2.0,1.0,1.0,1.150000000000006,12.760000000000002,10.095652173912988,-0.8197492163009396,-9.095652173912988,-0.2938202247191009,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Beach,LINE MAN,Lunch,11,11,63,11,39.0,24.0,-154.6499999999997,383.1700000000001,-537.8199999999998,1121.3999999999999,5.7272727272727275,3.5454545454545454,0.6153846153846154,-2.4547619047619,9.824871794871797,,-1.403606754182216,,-0.47959693240592105,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Beach,LINE MAN,Morning,10,10,42,10,17.5,24.5,-189.86999999999995,127.69500000000002,-317.56499999999994,747.5999999999999,4.2,1.75,1.4,-4.520714285714284,7.296857142857144,,-2.486902384588276,,-0.42477929373996787,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Central,Grab,Afternoon,8,8,54,8,25.666666666666664,28.333333333333336,74.47800000000014,375.03999999999996,-300.56199999999984,961.1999999999998,6.75,3.208333333333333,1.103896103896104,1.3792222222222248,14.611948051948051,9.594339198222205,-0.8014131825938563,-8.4904430943261,-0.3126945484810652,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Central,Grab,Dinner,11,11,64,11,31.0,33.0,117.47800000000016,463.71000000000004,-346.23199999999986,1139.1999999999998,5.818181818181818,2.8181818181818183,1.064516129032258,1.8355937500000026,14.958387096774194,7.149072798256244,-0.7466563153695194,-6.084556669223986,-0.3039255617977527,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Central,Grab,Late Evening,5,5,42,5,16.333333333333332,25.666666666666664,31.89400000000009,220.39333333333337,-188.49933333333328,747.5999999999999,8.4,3.2666666666666666,1.5714285714285716,0.7593809523809545,13.493469387755106,16.769038511497865,-0.8552860038113672,-15.197609940069293,-0.252139290172998,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Central,Grab,Late Night,4,4,17,4,5.5,11.5,30.46400000000004,84.185,-53.72099999999996,302.59999999999997,4.25,1.375,2.090909090909091,1.7920000000000025,15.306363636363637,7.541497564935053,-0.6381303082496876,-5.450588474025962,-0.17753139458030393,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Central,Grab,Lunch,8,8,63,8,36.333333333333336,26.666666666666668,201.4160000000001,553.7033333333334,-352.28733333333327,1121.3999999999999,7.875,4.541666666666667,0.7339449541284402,3.1970793650793667,15.23954128440367,3.766707217487343,-0.6362384188885744,-3.0327622633589026,-0.31414957493609175,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Central,Grab,Morning,7,7,19,7,13.0,6.0,80.57800000000007,211.45333333333332,-130.87533333333326,338.19999999999993,2.7142857142857144,1.8571428571428572,0.46153846153846145,4.240947368421057,16.265641025641024,2.8353791293799695,-0.6189324673686862,-2.373840667841508,-0.38697614823575777,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Central,LINE MAN,Afternoon,5,5,29,5,19.0,10.0,-185.09999999999985,187.90000000000003,-372.9999999999999,516.1999999999999,5.8,3.8,0.5263157894736843,-6.38275862068965,9.889473684210529,,-1.9850984566258638,,-0.722588144130182,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Central,LINE MAN,Dinner,7,7,28,7,25.666666666666668,2.333333333333333,-48.51999999999988,212.09000000000006,-260.60999999999996,498.3999999999999,4.0,3.666666666666667,0.09090909090909083,-1.7328571428571387,8.263246753246754,,-1.2287708048469983,,-0.5228932584269663,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Central,LINE MAN,Late Evening,4,4,26,4,20.166666666666668,5.833333333333333,-78.51999999999992,175.43833333333336,-253.9583333333333,462.79999999999995,6.5,5.041666666666667,0.28925619834710736,-3.019999999999997,8.699421487603306,,-1.4475646713470065,,-0.5487431575914722,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Central,LINE MAN,Late Night,3,3,9,3,6.0,3.0,-30.359999999999957,37.90000000000002,-68.25999999999998,160.2,3.0,2.0,0.5,-3.3733333333333286,6.31666666666667,,-1.8010554089709747,,-0.4260923845193507,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Central,LINE MAN,Lunch,5,5,26,5,11.666666666666666,14.333333333333334,-23.399999999999892,89.71500000000003,-113.11499999999992,462.79999999999995,5.2,2.333333333333333,1.2285714285714286,-0.8999999999999958,7.689857142857146,,-1.2608259488379856,,-0.24441443388072587,OPTIMIZE / TARGET ONLY
RC102,MixedBerryPremium,Pattaya_Central,LINE MAN,Morning,5,5,15,5,13.0,2.0,-119.49999999999994,48.19500000000002,-167.69499999999996,266.99999999999994,3.0,2.6,0.15384615384615374,-7.966666666666663,3.707307692307694,,-3.479510322647575,,-0.6280711610486891,OPTIMIZE / TARGET ONLY
RC102,PassionFruit,BKK_Ladprao,Grab,Afternoon,11,11,35,11,26.0,9.0,249.74,450.62,-200.87999999999997,455.0,3.1818181818181817,2.3636363636363638,0.34615384615384626,7.135428571428572,17.33153846153846,1.4289414837584933,-0.44578580622253783,-1.082787637604647,-0.4414945054945054,OPTIMIZE / TARGET ONLY
RC102,PassionFruit,BKK_Ladprao,Grab,Dinner,18,18,67,18,49.5,17.5,481.3000000000001,837.455,-356.15499999999986,871.0,3.7222222222222223,2.75,0.3535353535353536,7.183582089552241,16.91828282828283,1.3551318294098262,-0.42528255249535785,-1.0015964758744726,-0.4089035591274396,OPTIMIZE / TARGET ONLY
RC102,PassionFruit,BKK_Ladprao,Grab,Late Evening,9,9,33,9,26.5,6.5,234.86000000000004,387.01500000000004,-152.15499999999997,429.0,3.6666666666666665,2.9444444444444446,0.24528301886792447,7.116969696969698,14.604339622641511,1.0520446544629558,-0.3931501362996266,-0.8067616355950313,-0.3546736596736596,OPTIMIZE / TARGET ONLY
RC102,PassionFruit,BKK_Ladprao,Grab,Late Night,3,3,10,3,5.0,5.0,97.46000000000001,93.81000000000002,3.6499999999999986,130.0,3.3333333333333335,1.6666666666666667,1.0,9.746,18.762000000000004,0.9250974758875439,0.03890843193689353,0.07490252411245613,0.028076923076923065,KEEP / SCALE SELECTIVELY
RC102,PassionFruit,BKK_Ladprao,Grab,Lunch,15,15,73,15,44.0,29.0,508.2500000000001,727.255,-219.00499999999997,949.0,4.866666666666666,2.933333333333333,0.6590909090909092,6.96232876712329,16.528522727272726,1.3739934266422207,-0.30113921526837195,-0.7149025175513115,-0.23077449947312959,OPTIMIZE / TARGET ONLY
RC102,PassionFruit,BKK_Ladprao,Grab,Morning,8,8,24,8,11.0,13.0,173.00000000000003,173.70999999999998,-0.7099999999999653,312.0,3.0,1.375,1.1818181818181817,7.208333333333335,15.79181818181818,1.1907724645296893,-0.004087271889931188,-0.008954282711507666,-0.0022756410256409144,OPTIMIZE / TARGET ONLY
