source_row_id,date,kitchen,sku,units_wasted,est_waste_cost_thb,week_start,packaging_cost_per_cup_thb,labor_cost_per_cup_thb,base_price_thb,fruit_cost_raw_thb,fruit_cost_used_thb,waste_cost_raw_thb,waste_cost_status
762,2025-10-18,Pattaya_Beach,Pineapple,7,107.73,2025-10-13,6,5,49.0,9.39,9.39,107.73,observed_estimated_cost
763,2025-10-18,Pattaya_Beach,Watermelon,5,71.1,2025-10-13,6,5,45.0,8.22,8.22,71.1,observed_estimated_cost
764,2025-10-18,Pattaya_Central,Guava,5,74.7,2025-10-13,6,5.5,49.0,8.94,8.94,74.7,observed_estimated_cost
765,2025-10-18,Pattaya_Central,PassionFruit,3,69.66,2025-10-13,6,6,65.0,17.22,17.22,69.66,observed_estimated_cost
766,2025-10-18,Pattaya_Central,Pineapple,3,46.17,2025-10-13,6,5,49.0,9.39,9.39,46.17,observed_estimated_cost
767,2025-10-18,Pattaya_Central,Watermelon,10,142.2,2025-10-13,6,5,45.0,8.22,8.22,142.2,observed_estimated_cost
768,2025-10-19,BKK_Ladprao,Guava,2,29.88,2025-10-13,6,5.5,49.0,8.94,8.94,29.88,observed_estimated_cost
769,2025-10-19,BKK_Ladprao,PassionFruit,1,23.22,2025-10-13,6,6,65.0,17.22,17.22,23.22,observed_estimated_cost
770,2025-10-19,BKK_Ladprao,Pineapple,4,61.56,2025-10-13,6,5,49.0,9.39,9.39,61.56,observed_estimated_cost
771,2025-10-19,BKK_Ladprao,Watermelon,4,56.88,2025-10-13,6,5,45.0,8.22,8.22,56.88,observed_estimated_cost
772,2025-10-19,BKK_Sukhumvit,Guava,2,29.88,2025-10-13,6,5.5,49.0,8.94,8.94,29.88,observed_estimated_cost
773,2025-10-19,BKK_Sukhumvit,PassionFruit,3,69.66,2025-10-13,6,6,65.0,17.22,17.22,69.66,observed_estimated_cost
774,2025-10-19,BKK_Sukhumvit,Pineapple,3,46.17,2025-10-13,6,5,49.0,9.39,9.39,46.17,observed_estimated_cost
775,2025-10-19,BKK_Sukhumvit,Watermelon,6,85.32,2025-10-13,6,5,45.0,8.22,8.22,85.32,observed_estimated_cost
776,2025-10-19,Pattaya_Beach,Guava,6,89.64,2025-10-13,6,5.5,49.0,8.94,8.94,89.64,observed_estimated_cost
777,2025-10-19,Pattaya_Beach,PassionFruit,5,116.1,2025-10-13,6,6,65.0,17.22,17.22,116.1,observed_estimated_cost
778,2025-10-19,Pattaya_Beach,Pineapple,5,76.95,2025-10-13,6,5,49.0,9.39,9.39,76.95,observed_estimated_cost
779,2025-10-19,Pattaya_Beach,Watermelon,10,142.2,2025-10-13,6,5,45.0,8.22,8.22,142.2,observed_estimated_cost
780,2025-10-19,Pattaya_Central,Guava,7,104.58,2025-10-13,6,5.5,49.0,8.94,8.94,104.58,observed_estimated_cost
781,2025-10-19,Pattaya_Central,PassionFruit,8,185.76,2025-10-13,6,6,65.0,17.22,17.22,185.76,observed_estimated_cost
782,2025-10-19,Pattaya_Central,Pineapple,6,92.34,2025-10-13,6,5,49.0,9.39,9.39,92.34,observed_estimated_cost
783,2025-10-19,Pattaya_Central,Watermelon,7,99.54,2025-10-13,6,5,45.0,8.22,8.22,99.54,observed_estimated_cost
784,2025-10-20,BKK_Ladprao,Guava,4,61.76,2025-10-20,6,5.5,49.0,9.44,9.44,61.76,observed_estimated_cost
785,2025-10-20,BKK_Ladprao,PassionFruit,3,77.13,2025-10-20,6,6,65.0,19.71,19.71,77.13,observed_estimated_cost
786,2025-10-20,BKK_Ladprao,Pineapple,5,81.85,2025-10-20,6,5,49.0,10.37,10.37,81.85,observed_estimated_cost
787,2025-10-20,BKK_Ladprao,Watermelon,6,82.32,2025-10-20,6,5,45.0,7.72,7.72,82.32,observed_estimated_cost
788,2025-10-20,BKK_Sukhumvit,Guava,4,61.76,2025-10-20,6,5.5,49.0,9.44,9.44,61.76,observed_estimated_cost
789,2025-10-20,BKK_Sukhumvit,PassionFruit,4,102.84,2025-10-20,6,6,65.0,19.71,19.71,102.84,observed_estimated_cost
790,2025-10-20,BKK_Sukhumvit,Pineapple,4,65.48,2025-10-20,6,5,49.0,10.37,10.37,65.48,observed_estimated_cost
791,2025-10-20,BKK_Sukhumvit,Watermelon,4,54.88,2025-10-20,6,5,45.0,7.72,7.72,54.88,observed_estimated_cost
792,2025-10-20,Pattaya_Beach,Guava,2,30.88,2025-10-20,6,5.5,49.0,9.44,9.44,30.88,observed_estimated_cost
793,2025-10-20,Pattaya_Beach,PassionFruit,5,128.55,2025-10-20,6,6,65.0,19.71,19.71,128.55,observed_estimated_cost
794,2025-10-20,Pattaya_Beach,Pineapple,4,65.48,2025-10-20,6,5,49.0,10.37,10.37,65.48,observed_estimated_cost
795,2025-10-20,Pattaya_Beach,Watermelon,6,82.32,2025-10-20,6,5,45.0,7.72,7.72,82.32,observed_estimated_cost
796,2025-10-20,Pattaya_Central,Guava,4,61.76,2025-10-20,6,5.5,49.0,9.44,9.44,61.76,observed_estimated_cost
797,2025-10-20,Pattaya_Central,PassionFruit,5,128.55,2025-10-20,6,6,65.0,19.71,19.71,128.55,observed_estimated_cost
798,2025-10-20,Pattaya_Central,Pineapple,7,114.59,2025-10-20,6,5,49.0,10.37,10.37,114.59,observed_estimated_cost
799,2025-10-20,Pattaya_Central,Watermelon,5,68.6,2025-10-20,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
800,2025-10-21,BKK_Ladprao,Guava,4,61.76,2025-10-20,6,5.5,49.0,9.44,9.44,61.76,observed_estimated_cost
801,2025-10-21,BKK_Ladprao,PassionFruit,3,77.13,2025-10-20,6,6,65.0,19.71,19.71,77.13,observed_estimated_cost
802,2025-10-21,BKK_Ladprao,Pineapple,4,65.48,2025-10-20,6,5,49.0,10.37,10.37,65.48,observed_estimated_cost
803,2025-10-21,BKK_Ladprao,Watermelon,2,27.44,2025-10-20,6,5,45.0,7.72,7.72,27.44,observed_estimated_cost
804,2025-10-21,BKK_Sukhumvit,Guava,4,61.76,2025-10-20,6,5.5,49.0,9.44,9.44,61.76,observed_estimated_cost
805,2025-10-21,BKK_Sukhumvit,PassionFruit,4,102.84,2025-10-20,6,6,65.0,19.71,19.71,102.84,observed_estimated_cost
806,2025-10-21,BKK_Sukhumvit,Pineapple,5,81.85,2025-10-20,6,5,49.0,10.37,10.37,81.85,observed_estimated_cost
807,2025-10-21,BKK_Sukhumvit,Watermelon,4,54.88,2025-10-20,6,5,45.0,7.72,7.72,54.88,observed_estimated_cost
808,2025-10-21,Pattaya_Beach,Guava,4,61.76,2025-10-20,6,5.5,49.0,9.44,9.44,61.76,observed_estimated_cost
809,2025-10-21,Pattaya_Beach,PassionFruit,5,128.55,2025-10-20,6,6,65.0,19.71,19.71,128.55,observed_estimated_cost
810,2025-10-21,Pattaya_Beach,Pineapple,1,16.37,2025-10-20,6,5,49.0,10.37,10.37,16.37,observed_estimated_cost
811,2025-10-21,Pattaya_Beach,Watermelon,3,41.16,2025-10-20,6,5,45.0,7.72,7.72,41.16,observed_estimated_cost
812,2025-10-21,Pattaya_Central,Guava,2,30.88,2025-10-20,6,5.5,49.0,9.44,9.44,30.88,observed_estimated_cost
813,2025-10-21,Pattaya_Central,PassionFruit,3,77.13,2025-10-20,6,6,65.0,19.71,19.71,77.13,observed_estimated_cost
814,2025-10-21,Pattaya_Central,Pineapple,3,49.11,2025-10-20,6,5,49.0,10.37,10.37,49.11,observed_estimated_cost
815,2025-10-21,Pattaya_Central,Watermelon,5,68.6,2025-10-20,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
816,2025-10-22,BKK_Ladprao,Guava,1,15.44,2025-10-20,6,5.5,49.0,9.44,9.44,15.44,observed_estimated_cost
817,2025-10-22,BKK_Ladprao,PassionFruit,4,102.84,2025-10-20,6,6,65.0,19.71,19.71,102.84,observed_estimated_cost
818,2025-10-22,BKK_Ladprao,Pineapple,2,32.74,2025-10-20,6,5,49.0,10.37,10.37,32.74,observed_estimated_cost
819,2025-10-22,BKK_Ladprao,Watermelon,5,68.6,2025-10-20,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
820,2025-10-22,BKK_Sukhumvit,Guava,4,61.76,2025-10-20,6,5.5,49.0,9.44,9.44,61.76,observed_estimated_cost
821,2025-10-22,BKK_Sukhumvit,PassionFruit,5,128.55,2025-10-20,6,6,65.0,19.71,19.71,128.55,observed_estimated_cost
822,2025-10-22,BKK_Sukhumvit,Pineapple,3,49.11,2025-10-20,6,5,49.0,10.37,10.37,49.11,observed_estimated_cost
823,2025-10-22,BKK_Sukhumvit,Watermelon,4,54.88,2025-10-20,6,5,45.0,7.72,7.72,54.88,observed_estimated_cost
824,2025-10-22,Pattaya_Beach,Guava,2,30.88,2025-10-20,6,5.5,49.0,9.44,9.44,30.88,observed_estimated_cost
825,2025-10-22,Pattaya_Beach,PassionFruit,5,128.55,2025-10-20,6,6,65.0,19.71,19.71,128.55,observed_estimated_cost
826,2025-10-22,Pattaya_Beach,Pineapple,4,65.48,2025-10-20,6,5,49.0,10.37,10.37,65.48,observed_estimated_cost
827,2025-10-22,Pattaya_Beach,Watermelon,6,82.32,2025-10-20,6,5,45.0,7.72,7.72,82.32,observed_estimated_cost
828,2025-10-22,Pattaya_Central,Guava,5,77.2,2025-10-20,6,5.5,49.0,9.44,9.44,77.2,observed_estimated_cost
829,2025-10-22,Pattaya_Central,PassionFruit,6,154.26,2025-10-20,6,6,65.0,19.71,19.71,154.26,observed_estimated_cost
830,2025-10-22,Pattaya_Central,Pineapple,6,98.22,2025-10-20,6,5,49.0,10.37,10.37,98.22,observed_estimated_cost
831,2025-10-22,Pattaya_Central,Watermelon,4,54.88,2025-10-20,6,5,45.0,7.72,7.72,54.88,observed_estimated_cost
832,2025-10-23,BKK_Ladprao,Guava,3,46.32,2025-10-20,6,5.5,49.0,9.44,9.44,46.32,observed_estimated_cost
833,2025-10-23,BKK_Ladprao,PassionFruit,2,51.42,2025-10-20,6,6,65.0,19.71,19.71,51.42,observed_estimated_cost
834,2025-10-23,BKK_Ladprao,Pineapple,4,65.48,2025-10-20,6,5,49.0,10.37,10.37,65.48,observed_estimated_cost
835,2025-10-23,BKK_Ladprao,Watermelon,3,41.16,2025-10-20,6,5,45.0,7.72,7.72,41.16,observed_estimated_cost
836,2025-10-23,BKK_Sukhumvit,Guava,3,46.32,2025-10-20,6,5.5,49.0,9.44,9.44,46.32,observed_estimated_cost
837,2025-10-23,BKK_Sukhumvit,PassionFruit,4,102.84,2025-10-20,6,6,65.0,19.71,19.71,102.84,observed_estimated_cost
838,2025-10-23,BKK_Sukhumvit,Pineapple,5,81.85,2025-10-20,6,5,49.0,10.37,10.37,81.85,observed_estimated_cost
839,2025-10-23,BKK_Sukhumvit,Watermelon,4,54.88,2025-10-20,6,5,45.0,7.72,7.72,54.88,observed_estimated_cost
840,2025-10-23,Pattaya_Beach,Guava,1,15.44,2025-10-20,6,5.5,49.0,9.44,9.44,15.44,observed_estimated_cost
841,2025-10-23,Pattaya_Beach,PassionFruit,5,128.55,2025-10-20,6,6,65.0,19.71,19.71,128.55,observed_estimated_cost
842,2025-10-23,Pattaya_Beach,Pineapple,5,81.85,2025-10-20,6,5,49.0,10.37,10.37,81.85,observed_estimated_cost
843,2025-10-23,Pattaya_Beach,Watermelon,4,54.88,2025-10-20,6,5,45.0,7.72,7.72,54.88,observed_estimated_cost
844,2025-10-23,Pattaya_Central,Guava,3,46.32,2025-10-20,6,5.5,49.0,9.44,9.44,46.32,observed_estimated_cost
845,2025-10-23,Pattaya_Central,PassionFruit,3,77.13,2025-10-20,6,6,65.0,19.71,19.71,77.13,observed_estimated_cost
846,2025-10-23,Pattaya_Central,Pineapple,6,98.22,2025-10-20,6,5,49.0,10.37,10.37,98.22,observed_estimated_cost
847,2025-10-23,Pattaya_Central,Watermelon,7,96.04,2025-10-20,6,5,45.0,7.72,7.72,96.04,observed_estimated_cost
848,2025-10-24,BKK_Ladprao,Guava,2,30.88,2025-10-20,6,5.5,49.0,9.44,9.44,30.88,observed_estimated_cost
849,2025-10-24,BKK_Ladprao,PassionFruit,3,77.13,2025-10-20,6,6,65.0,19.71,19.71,77.13,observed_estimated_cost
850,2025-10-24,BKK_Ladprao,Pineapple,2,32.74,2025-10-20,6,5,49.0,10.37,10.37,32.74,observed_estimated_cost
851,2025-10-24,BKK_Ladprao,Watermelon,3,41.16,2025-10-20,6,5,45.0,7.72,7.72,41.16,observed_estimated_cost
852,2025-10-24,BKK_Sukhumvit,Guava,3,46.32,2025-10-20,6,5.5,49.0,9.44,9.44,46.32,observed_estimated_cost
853,2025-10-24,BKK_Sukhumvit,PassionFruit,6,154.26,2025-10-20,6,6,65.0,19.71,19.71,154.26,observed_estimated_cost
854,2025-10-24,BKK_Sukhumvit,Pineapple,3,49.11,2025-10-20,6,5,49.0,10.37,10.37,49.11,observed_estimated_cost
855,2025-10-24,BKK_Sukhumvit,Watermelon,3,41.16,2025-10-20,6,5,45.0,7.72,7.72,41.16,observed_estimated_cost
856,2025-10-24,Pattaya_Beach,Guava,4,61.76,2025-10-20,6,5.5,49.0,9.44,9.44,61.76,observed_estimated_cost
857,2025-10-24,Pattaya_Beach,PassionFruit,4,102.84,2025-10-20,6,6,65.0,19.71,19.71,102.84,observed_estimated_cost
858,2025-10-24,Pattaya_Beach,Pineapple,3,49.11,2025-10-20,6,5,49.0,10.37,10.37,49.11,observed_estimated_cost
859,2025-10-24,Pattaya_Beach,Watermelon,5,68.6,2025-10-20,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
860,2025-10-24,Pattaya_Central,Guava,3,46.32,2025-10-20,6,5.5,49.0,9.44,9.44,46.32,observed_estimated_cost
861,2025-10-24,Pattaya_Central,PassionFruit,4,102.84,2025-10-20,6,6,65.0,19.71,19.71,102.84,observed_estimated_cost
862,2025-10-24,Pattaya_Central,Pineapple,6,98.22,2025-10-20,6,5,49.0,10.37,10.37,98.22,observed_estimated_cost
863,2025-10-24,Pattaya_Central,Watermelon,3,41.16,2025-10-20,6,5,45.0,7.72,7.72,41.16,observed_estimated_cost
864,2025-10-25,BKK_Ladprao,Guava,2,30.88,2025-10-20,6,5.5,49.0,9.44,9.44,30.88,observed_estimated_cost
865,2025-10-25,BKK_Ladprao,PassionFruit,3,77.13,2025-10-20,6,6,65.0,19.71,19.71,77.13,observed_estimated_cost
866,2025-10-25,BKK_Ladprao,Pineapple,4,65.48,2025-10-20,6,5,49.0,10.37,10.37,65.48,observed_estimated_cost
867,2025-10-25,BKK_Ladprao,Watermelon,5,68.6,2025-10-20,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
868,2025-10-25,BKK_Sukhumvit,Guava,3,46.32,2025-10-20,6,5.5,49.0,9.44,9.44,46.32,observed_estimated_cost
869,2025-10-25,BKK_Sukhumvit,PassionFruit,4,102.84,2025-10-20,6,6,65.0,19.71,19.71,102.84,observed_estimated_cost
870,2025-10-25,BKK_Sukhumvit,Pineapple,3,49.11,2025-10-20,6,5,49.0,10.37,10.37,49.11,observed_estimated_cost
871,2025-10-25,BKK_Sukhumvit,Watermelon,5,68.6,2025-10-20,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
872,2025-10-25,Pattaya_Beach,Guava,2,30.88,2025-10-20,6,5.5,49.0,9.44,9.44,30.88,observed_estimated_cost
873,2025-10-25,Pattaya_Beach,PassionFruit,3,77.13,2025-10-20,6,6,65.0,19.71,19.71,77.13,observed_estimated_cost
874,2025-10-25,Pattaya_Beach,Pineapple,8,130.96,2025-10-20,6,5,49.0,10.37,10.37,130.96,observed_estimated_cost
875,2025-10-25,Pattaya_Beach,Watermelon,4,54.88,2025-10-20,6,5,45.0,7.72,7.72,54.88,observed_estimated_cost
876,2025-10-25,Pattaya_Central,Guava,5,77.2,2025-10-20,6,5.5,49.0,9.44,9.44,77.2,observed_estimated_cost
877,2025-10-25,Pattaya_Central,PassionFruit,9,231.39,2025-10-20,6,6,65.0,19.71,19.71,231.39,observed_estimated_cost
878,2025-10-25,Pattaya_Central,Pineapple,2,32.74,2025-10-20,6,5,49.0,10.37,10.37,32.74,observed_estimated_cost
879,2025-10-25,Pattaya_Central,Watermelon,2,27.44,2025-10-20,6,5,45.0,7.72,7.72,27.44,observed_estimated_cost
880,2025-10-26,BKK_Ladprao,Guava,3,46.32,2025-10-20,6,5.5,49.0,9.44,9.44,46.32,observed_estimated_cost
881,2025-10-26,BKK_Ladprao,PassionFruit,3,77.13,2025-10-20,6,6,65.0,19.71,19.71,77.13,observed_estimated_cost
882,2025-10-26,BKK_Ladprao,Pineapple,5,81.85,2025-10-20,6,5,49.0,10.37,10.37,81.85,observed_estimated_cost
883,2025-10-26,BKK_Ladprao,Watermelon,3,41.16,2025-10-20,6,5,45.0,7.72,7.72,41.16,observed_estimated_cost
884,2025-10-26,BKK_Sukhumvit,Guava,4,61.76,2025-10-20,6,5.5,49.0,9.44,9.44,61.76,observed_estimated_cost
885,2025-10-26,BKK_Sukhumvit,PassionFruit,5,128.55,2025-10-20,6,6,65.0,19.71,19.71,128.55,observed_estimated_cost
886,2025-10-26,BKK_Sukhumvit,Pineapple,4,65.48,2025-10-20,6,5,49.0,10.37,10.37,65.48,observed_estimated_cost
887,2025-10-26,BKK_Sukhumvit,Watermelon,5,68.6,2025-10-20,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
888,2025-10-26,Pattaya_Beach,Guava,2,30.88,2025-10-20,6,5.5,49.0,9.44,9.44,30.88,observed_estimated_cost
889,2025-10-26,Pattaya_Beach,PassionFruit,7,179.97,2025-10-20,6,6,65.0,19.71,19.71,179.97,observed_estimated_cost
890,2025-10-26,Pattaya_Beach,Pineapple,4,65.48,2025-10-20,6,5,49.0,10.37,10.37,65.48,observed_estimated_cost
891,2025-10-26,Pattaya_Beach,Watermelon,5,68.6,2025-10-20,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
892,2025-10-26,Pattaya_Central,Guava,7,108.08,2025-10-20,6,5.5,49.0,9.44,9.44,108.08,observed_estimated_cost
893,2025-10-26,Pattaya_Central,PassionFruit,5,128.55,2025-10-20,6,6,65.0,19.71,19.71,128.55,observed_estimated_cost
894,2025-10-26,Pattaya_Central,Pineapple,7,114.59,2025-10-20,6,5,49.0,10.37,10.37,114.59,observed_estimated_cost
895,2025-10-26,Pattaya_Central,Watermelon,5,68.6,2025-10-20,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
896,2025-10-27,BKK_Ladprao,Guava,2,29.9,2025-10-27,6,5.5,49.0,8.95,8.95,29.9,observed_estimated_cost
897,2025-10-27,BKK_Ladprao,PassionFruit,2,47.22,2025-10-27,6,6,65.0,17.61,17.61,47.22,observed_estimated_cost
898,2025-10-27,BKK_Ladprao,Pineapple,4,62.96,2025-10-27,6,5,49.0,9.74,9.74,62.96,observed_estimated_cost
899,2025-10-27,BKK_Ladprao,Watermelon,4,55.44,2025-10-27,6,5,45.0,7.86,7.86,55.44,observed_estimated_cost
900,2025-10-27,BKK_Sukhumvit,Guava,4,59.8,2025-10-27,6,5.5,49.0,8.95,8.95,59.8,observed_estimated_cost
901,2025-10-27,BKK_Sukhumvit,PassionFruit,3,70.83,2025-10-27,6,6,65.0,17.61,17.61,70.83,observed_estimated_cost
902,2025-10-27,BKK_Sukhumvit,Pineapple,5,78.7,2025-10-27,6,5,49.0,9.74,9.74,78.7,observed_estimated_cost
903,2025-10-27,BKK_Sukhumvit,Watermelon,5,69.3,2025-10-27,6,5,45.0,7.86,7.86,69.3,observed_estimated_cost
904,2025-10-27,Pattaya_Beach,Guava,4,59.8,2025-10-27,6,5.5,49.0,8.95,8.95,59.8,observed_estimated_cost
905,2025-10-27,Pattaya_Beach,PassionFruit,3,70.83,2025-10-27,6,6,65.0,17.61,17.61,70.83,observed_estimated_cost
906,2025-10-27,Pattaya_Beach,Pineapple,5,78.7,2025-10-27,6,5,49.0,9.74,9.74,78.7,observed_estimated_cost
907,2025-10-27,Pattaya_Beach,Watermelon,4,55.44,2025-10-27,6,5,45.0,7.86,7.86,55.44,observed_estimated_cost
908,2025-10-27,Pattaya_Central,Guava,4,59.8,2025-10-27,6,5.5,49.0,8.95,8.95,59.8,observed_estimated_cost
909,2025-10-27,Pattaya_Central,PassionFruit,5,118.05,2025-10-27,6,6,65.0,17.61,17.61,118.05,observed_estimated_cost
910,2025-10-27,Pattaya_Central,Pineapple,7,110.18,2025-10-27,6,5,49.0,9.74,9.74,110.18,observed_estimated_cost
911,2025-10-27,Pattaya_Central,Watermelon,4,55.44,2025-10-27,6,5,45.0,7.86,7.86,55.44,observed_estimated_cost
912,2025-10-28,BKK_Ladprao,Guava,3,44.85,2025-10-27,6,5.5,49.0,8.95,8.95,44.85,observed_estimated_cost
913,2025-10-28,BKK_Ladprao,PassionFruit,4,94.44,2025-10-27,6,6,65.0,17.61,17.61,94.44,observed_estimated_cost
914,2025-10-28,BKK_Ladprao,Pineapple,3,47.22,2025-10-27,6,5,49.0,9.74,9.74,47.22,observed_estimated_cost
915,2025-10-28,BKK_Ladprao,Watermelon,3,41.58,2025-10-27,6,5,45.0,7.86,7.86,41.58,observed_estimated_cost
916,2025-10-28,BKK_Sukhumvit,Guava,4,59.8,2025-10-27,6,5.5,49.0,8.95,8.95,59.8,observed_estimated_cost
917,2025-10-28,BKK_Sukhumvit,PassionFruit,5,118.05,2025-10-27,6,6,65.0,17.61,17.61,118.05,observed_estimated_cost
918,2025-10-28,BKK_Sukhumvit,Pineapple,4,62.96,2025-10-27,6,5,49.0,9.74,9.74,62.96,observed_estimated_cost
919,2025-10-28,BKK_Sukhumvit,Watermelon,4,55.44,2025-10-27,6,5,45.0,7.86,7.86,55.44,observed_estimated_cost
920,2025-10-28,Pattaya_Beach,Guava,3,44.85,2025-10-27,6,5.5,49.0,8.95,8.95,44.85,observed_estimated_cost
921,2025-10-28,Pattaya_Beach,PassionFruit,3,70.83,2025-10-27,6,6,65.0,17.61,17.61,70.83,observed_estimated_cost
922,2025-10-28,Pattaya_Beach,Pineapple,4,62.96,2025-10-27,6,5,49.0,9.74,9.74,62.96,observed_estimated_cost
923,2025-10-28,Pattaya_Beach,Watermelon,4,55.44,2025-10-27,6,5,45.0,7.86,7.86,55.44,observed_estimated_cost
924,2025-10-28,Pattaya_Central,Guava,3,44.85,2025-10-27,6,5.5,49.0,8.95,8.95,44.85,observed_estimated_cost
925,2025-10-28,Pattaya_Central,PassionFruit,6,141.66,2025-10-27,6,6,65.0,17.61,17.61,141.66,observed_estimated_cost
926,2025-10-28,Pattaya_Central,Pineapple,9,141.66,2025-10-27,6,5,49.0,9.74,9.74,141.66,observed_estimated_cost
927,2025-10-28,Pattaya_Central,Watermelon,7,97.02,2025-10-27,6,5,45.0,7.86,7.86,97.02,observed_estimated_cost
928,2025-10-29,BKK_Ladprao,Guava,3,44.85,2025-10-27,6,5.5,49.0,8.95,8.95,44.85,observed_estimated_cost
929,2025-10-29,BKK_Ladprao,PassionFruit,4,94.44,2025-10-27,6,6,65.0,17.61,17.61,94.44,observed_estimated_cost
930,2025-10-29,BKK_Ladprao,Pineapple,3,47.22,2025-10-27,6,5,49.0,9.74,9.74,47.22,observed_estimated_cost
931,2025-10-29,BKK_Ladprao,Watermelon,2,27.72,2025-10-27,6,5,45.0,7.86,7.86,27.72,observed_estimated_cost
932,2025-10-29,BKK_Sukhumvit,Guava,3,44.85,2025-10-27,6,5.5,49.0,8.95,8.95,44.85,observed_estimated_cost
933,2025-10-29,BKK_Sukhumvit,PassionFruit,4,94.44,2025-10-27,6,6,65.0,17.61,17.61,94.44,observed_estimated_cost
934,2025-10-29,BKK_Sukhumvit,Pineapple,4,62.96,2025-10-27,6,5,49.0,9.74,9.74,62.96,observed_estimated_cost
935,2025-10-29,BKK_Sukhumvit,Watermelon,4,55.44,2025-10-27,6,5,45.0,7.86,7.86,55.44,observed_estimated_cost
936,2025-10-29,Pattaya_Beach,Guava,2,29.9,2025-10-27,6,5.5,49.0,8.95,8.95,29.9,observed_estimated_cost
937,2025-10-29,Pattaya_Beach,PassionFruit,5,118.05,2025-10-27,6,6,65.0,17.61,17.61,118.05,observed_estimated_cost
938,2025-10-29,Pattaya_Beach,Pineapple,5,78.7,2025-10-27,6,5,49.0,9.74,9.74,78.7,observed_estimated_cost
939,2025-10-29,Pattaya_Beach,Watermelon,5,69.3,2025-10-27,6,5,45.0,7.86,7.86,69.3,observed_estimated_cost
940,2025-10-29,Pattaya_Central,Guava,3,44.85,2025-10-27,6,5.5,49.0,8.95,8.95,44.85,observed_estimated_cost
941,2025-10-29,Pattaya_Central,PassionFruit,3,70.83,2025-10-27,6,6,65.0,17.61,17.61,70.83,observed_estimated_cost
942,2025-10-29,Pattaya_Central,Pineapple,5,78.7,2025-10-27,6,5,49.0,9.74,9.74,78.7,observed_estimated_cost
943,2025-10-29,Pattaya_Central,Watermelon,7,97.02,2025-10-27,6,5,45.0,7.86,7.86,97.02,observed_estimated_cost
944,2025-10-30,BKK_Ladprao,Guava,1,14.95,2025-10-27,6,5.5,49.0,8.95,8.95,14.95,observed_estimated_cost
945,2025-10-30,BKK_Ladprao,PassionFruit,4,94.44,2025-10-27,6,6,65.0,17.61,17.61,94.44,observed_estimated_cost
946,2025-10-30,BKK_Ladprao,Pineapple,4,62.96,2025-10-27,6,5,49.0,9.74,9.74,62.96,observed_estimated_cost
947,2025-10-30,BKK_Ladprao,Watermelon,5,69.3,2025-10-27,6,5,45.0,7.86,7.86,69.3,observed_estimated_cost
948,2025-10-30,BKK_Sukhumvit,Guava,2,29.9,2025-10-27,6,5.5,49.0,8.95,8.95,29.9,observed_estimated_cost
949,2025-10-30,BKK_Sukhumvit,PassionFruit,4,94.44,2025-10-27,6,6,65.0,17.61,17.61,94.44,observed_estimated_cost
950,2025-10-30,BKK_Sukhumvit,Pineapple,2,31.48,2025-10-27,6,5,49.0,9.74,9.74,31.48,observed_estimated_cost
951,2025-10-30,BKK_Sukhumvit,Watermelon,6,83.16,2025-10-27,6,5,45.0,7.86,7.86,83.16,observed_estimated_cost
952,2025-10-30,Pattaya_Beach,Guava,2,29.9,2025-10-27,6,5.5,49.0,8.95,8.95,29.9,observed_estimated_cost
953,2025-10-30,Pattaya_Beach,PassionFruit,5,118.05,2025-10-27,6,6,65.0,17.61,17.61,118.05,observed_estimated_cost
954,2025-10-30,Pattaya_Beach,Pineapple,4,62.96,2025-10-27,6,5,49.0,9.74,9.74,62.96,observed_estimated_cost
955,2025-10-30,Pattaya_Beach,Watermelon,3,41.58,2025-10-27,6,5,45.0,7.86,7.86,41.58,observed_estimated_cost
956,2025-10-30,Pattaya_Central,Guava,3,44.85,2025-10-27,6,5.5,49.0,8.95,8.95,44.85,observed_estimated_cost
957,2025-10-30,Pattaya_Central,PassionFruit,7,165.27,2025-10-27,6,6,65.0,17.61,17.61,165.27,observed_estimated_cost
958,2025-10-30,Pattaya_Central,Pineapple,5,78.7,2025-10-27,6,5,49.0,9.74,9.74,78.7,observed_estimated_cost
959,2025-10-30,Pattaya_Central,Watermelon,5,69.3,2025-10-27,6,5,45.0,7.86,7.86,69.3,observed_estimated_cost
960,2025-10-31,BKK_Ladprao,Guava,2,29.9,2025-10-27,6,5.5,49.0,8.95,8.95,29.9,observed_estimated_cost
961,2025-10-31,BKK_Ladprao,PassionFruit,5,118.05,2025-10-27,6,6,65.0,17.61,17.61,118.05,observed_estimated_cost
962,2025-10-31,BKK_Ladprao,Pineapple,4,62.96,2025-10-27,6,5,49.0,9.74,9.74,62.96,observed_estimated_cost
963,2025-10-31,BKK_Ladprao,Watermelon,2,27.72,2025-10-27,6,5,45.0,7.86,7.86,27.72,observed_estimated_cost
