date,kitchen,sku,units_sold,gross_revenue_thb,commission_thb,sold_fruit_cost_thb,sold_packaging_cost_thb,sold_labor_cost_thb,product_margin_thb,contribution_before_waste_thb,realized_price_thb,week_start,month,units_wasted,est_waste_cost_thb,waste_cost_status,waste_cost_thb,contribution_after_waste_thb
2025-10-12,Pattaya_Central,PassionFruit,64,4160.0,1248.0,1248.64,384,384,2143.36,895.3600000000001,65.0,2025-10-06,2025-10-01,6.0,153.06,observed_estimated_cost,153.06,742.3000000000002
2025-10-12,Pattaya_Central,Pineapple,145,7105.0,2131.5,1407.9500000000003,870,725,4102.049999999999,1970.5499999999997,49.0,2025-10-06,2025-10-01,5.0,78.55,observed_estimated_cost,78.55,1891.9999999999998
2025-10-12,Pattaya_Central,Watermelon,201,9045.0,2713.5,1650.21,1206,1005,5183.789999999998,2470.29,45.0,2025-10-06,2025-10-01,7.0,99.47,observed_estimated_cost,99.47,2370.82
2025-10-13,BKK_Ladprao,Guava,45,1874.25,562.275,402.29999999999995,270,247.5,954.4500000000002,392.17500000000007,41.65,2025-10-13,2025-10-01,4.0,59.76,observed_estimated_cost,59.76,332.4150000000001
2025-10-13,BKK_Ladprao,PassionFruit,33,2145.0,514.8,568.26,198,198,1180.74,665.9399999999999,65.0,2025-10-13,2025-10-01,7.0,162.54,observed_estimated_cost,162.54,503.4
2025-10-13,BKK_Ladprao,Pineapple,62,3038.0,911.4,582.1800000000001,372,310,1773.82,862.4200000000001,49.0,2025-10-13,2025-10-01,5.0,76.95,observed_estimated_cost,76.95,785.47
2025-10-13,BKK_Ladprao,Watermelon,79,3555.0,853.1999999999999,649.3800000000001,474,395,2036.6199999999997,1183.4200000000003,45.0,2025-10-13,2025-10-01,4.0,56.88,observed_estimated_cost,56.88,1126.5400000000002
2025-10-13,BKK_Sukhumvit,Guava,63,2623.95,787.185,563.22,378,346.5,1336.2300000000002,549.0450000000001,41.65,2025-10-13,2025-10-01,1.0,14.94,observed_estimated_cost,14.94,534.105
2025-10-13,BKK_Sukhumvit,PassionFruit,41,2665.0,799.5,706.02,246,246,1466.9799999999996,667.4799999999999,65.0,2025-10-13,2025-10-01,3.0,69.66,observed_estimated_cost,69.66,597.8199999999999
2025-10-13,BKK_Sukhumvit,Pineapple,97,4753.0,1140.72,910.83,582,485,2775.17,1634.45,49.0,2025-10-13,2025-10-01,3.0,46.17,observed_estimated_cost,46.17,1588.28
2025-10-13,BKK_Sukhumvit,Watermelon,149,6705.0,2011.5,1224.7800000000002,894,745,3841.2200000000003,1829.72,45.0,2025-10-13,2025-10-01,5.0,71.1,observed_estimated_cost,71.1,1758.6200000000001
2025-10-13,Pattaya_Beach,Guava,70,2915.5,874.65,625.8,420,385.0,1484.7000000000003,610.0500000000002,41.65,2025-10-13,2025-10-01,4.0,59.76,observed_estimated_cost,59.76,550.2900000000002
2025-10-13,Pattaya_Beach,PassionFruit,42,2730.0,655.1999999999999,723.24,252,252,1502.7599999999998,847.5600000000002,65.0,2025-10-13,2025-10-01,0.0,,no_waste_row_recorded,0.0,847.5600000000002
2025-10-13,Pattaya_Beach,Pineapple,103,5047.0,1211.28,967.1700000000001,618,515,2946.8300000000004,1735.5499999999997,49.0,2025-10-13,2025-10-01,4.0,61.56,observed_estimated_cost,61.56,1673.9899999999998
2025-10-13,Pattaya_Beach,Watermelon,135,6075.0,1822.5,1109.7,810,675,3480.2999999999997,1657.7999999999997,45.0,2025-10-13,2025-10-01,4.0,56.88,observed_estimated_cost,56.88,1600.9199999999996
2025-10-13,Pattaya_Central,Guava,73,3040.45,912.135,652.62,438,401.5,1548.33,636.1950000000002,41.65,2025-10-13,2025-10-01,5.0,74.7,observed_estimated_cost,74.7,561.4950000000001
2025-10-13,Pattaya_Central,PassionFruit,52,3380.0,1014.0,895.4399999999999,312,312,1860.5599999999997,846.56,65.0,2025-10-13,2025-10-01,5.0,116.1,observed_estimated_cost,116.1,730.4599999999999
2025-10-13,Pattaya_Central,Pineapple,106,5194.0,1558.1999999999998,995.34,636,530,3032.6599999999994,1474.4600000000003,49.0,2025-10-13,2025-10-01,7.0,107.73,observed_estimated_cost,107.73,1366.7300000000002
2025-10-13,Pattaya_Central,Watermelon,164,7380.0,2214.0,1348.0800000000002,984,820,4227.92,2013.92,45.0,2025-10-13,2025-10-01,4.0,56.88,observed_estimated_cost,56.88,1957.04
2025-10-14,BKK_Ladprao,Guava,39,1911.0,573.3,348.65999999999997,234,214.5,1113.8400000000001,540.5400000000002,49.0,2025-10-13,2025-10-01,4.0,59.76,observed_estimated_cost,59.76,480.7800000000002
2025-10-14,BKK_Ladprao,PassionFruit,19,1235.0,296.4,327.17999999999995,114,114,679.8199999999999,383.4200000000001,65.0,2025-10-13,2025-10-01,2.0,46.44,observed_estimated_cost,46.44,336.9800000000001
2025-10-14,BKK_Ladprao,Pineapple,48,2352.0,564.48,450.72,288,240,1373.2800000000002,808.8000000000002,49.0,2025-10-13,2025-10-01,4.0,61.56,observed_estimated_cost,61.56,747.2400000000002
2025-10-14,BKK_Ladprao,Watermelon,56,2520.0,604.8,460.32000000000005,336,280,1443.6799999999998,838.8800000000001,45.0,2025-10-13,2025-10-01,4.0,56.88,observed_estimated_cost,56.88,782.0000000000001
2025-10-14,BKK_Sukhumvit,Guava,49,2401.0,576.24,438.06,294,269.5,1399.44,823.2,49.0,2025-10-13,2025-10-01,2.0,29.88,observed_estimated_cost,29.88,793.32
2025-10-14,BKK_Sukhumvit,PassionFruit,36,2340.0,702.0,619.92,216,216,1288.0799999999997,586.08,65.0,2025-10-13,2025-10-01,3.0,69.66,observed_estimated_cost,69.66,516.4200000000001
2025-10-14,BKK_Sukhumvit,Pineapple,92,4508.0,1352.4,863.8800000000001,552,460,2632.12,1279.7200000000003,49.0,2025-10-13,2025-10-01,2.0,30.78,observed_estimated_cost,30.78,1248.9400000000003
2025-10-14,BKK_Sukhumvit,Watermelon,121,5445.0,1306.8,994.6200000000001,726,605,3119.38,1812.58,45.0,2025-10-13,2025-10-01,5.0,71.1,observed_estimated_cost,71.1,1741.48
2025-10-14,Pattaya_Beach,Guava,56,2744.0,823.1999999999999,500.64,336,308.0,1599.36,776.1600000000003,49.0,2025-10-13,2025-10-01,2.0,29.88,observed_estimated_cost,29.88,746.2800000000003
2025-10-14,Pattaya_Beach,PassionFruit,51,3315.0,994.5,878.2199999999999,306,306,1824.7800000000002,830.28,65.0,2025-10-13,2025-10-01,4.0,92.88,observed_estimated_cost,92.88,737.4
2025-10-14,Pattaya_Beach,Pineapple,72,3528.0,846.72,676.08,432,360,2059.9199999999996,1213.1999999999998,49.0,2025-10-13,2025-10-01,6.0,92.34,observed_estimated_cost,92.34,1120.86
2025-10-14,Pattaya_Beach,Watermelon,112,5040.0,1512.0,920.6400000000001,672,560,2887.3599999999997,1375.3600000000001,45.0,2025-10-13,2025-10-01,4.0,56.88,observed_estimated_cost,56.88,1318.48
2025-10-14,Pattaya_Central,Guava,66,3234.0,970.2,590.04,396,363.0,1884.96,914.76,49.0,2025-10-13,2025-10-01,4.0,59.76,observed_estimated_cost,59.76,855.0
2025-10-14,Pattaya_Central,PassionFruit,40,2600.0,624.0,688.8,240,240,1431.1999999999998,807.2,65.0,2025-10-13,2025-10-01,5.0,116.1,observed_estimated_cost,116.1,691.1
2025-10-14,Pattaya_Central,Pineapple,100,4900.0,1470.0,939.0,600,500,2861.0000000000005,1391.0000000000002,49.0,2025-10-13,2025-10-01,6.0,92.34,observed_estimated_cost,92.34,1298.6600000000003
2025-10-14,Pattaya_Central,Watermelon,167,7515.0,2254.5,1372.74,1002,835,4305.26,2050.76,45.0,2025-10-13,2025-10-01,7.0,99.54,observed_estimated_cost,99.54,1951.2200000000003
2025-10-15,BKK_Ladprao,Guava,43,1790.95,429.8279999999999,384.41999999999996,258,236.5,912.0300000000003,482.20200000000006,41.65,2025-10-13,2025-10-01,2.0,29.88,observed_estimated_cost,29.88,452.32200000000006
2025-10-15,BKK_Ladprao,PassionFruit,30,1950.0,468.0,516.5999999999999,180,180,1073.3999999999999,605.4,65.0,2025-10-13,2025-10-01,4.0,92.88,observed_estimated_cost,92.88,512.52
2025-10-15,BKK_Ladprao,Pineapple,53,2597.0,623.28,497.67,318,265,1516.3300000000002,893.0500000000001,49.0,2025-10-13,2025-10-01,4.0,61.56,observed_estimated_cost,61.56,831.49
2025-10-15,BKK_Ladprao,Watermelon,93,4185.0,1255.5,764.46,558,465,2397.540000000001,1142.04,45.0,2025-10-13,2025-10-01,7.0,99.54,observed_estimated_cost,99.54,1042.5
2025-10-15,BKK_Sukhumvit,Guava,87,3623.55,869.6519999999999,777.78,522,478.5,1845.27,975.6180000000002,41.65,2025-10-13,2025-10-01,6.0,89.64,observed_estimated_cost,89.64,885.9780000000002
2025-10-15,BKK_Sukhumvit,PassionFruit,37,2405.0,577.2,637.14,222,222,1323.8599999999994,746.66,65.0,2025-10-13,2025-10-01,2.0,46.44,observed_estimated_cost,46.44,700.22
2025-10-15,BKK_Sukhumvit,Pineapple,98,4802.0,1440.6,920.22,588,490,2803.78,1363.18,49.0,2025-10-13,2025-10-01,4.0,61.56,observed_estimated_cost,61.56,1301.6200000000001
2025-10-15,BKK_Sukhumvit,Watermelon,133,5985.0,1436.3999999999999,1093.26,798,665,3428.7400000000002,1992.3400000000001,45.0,2025-10-13,2025-10-01,5.0,71.1,observed_estimated_cost,71.1,1921.2400000000002
2025-10-15,Pattaya_Beach,Guava,68,2832.2,849.66,607.92,408,374.0,1442.2800000000002,592.6200000000001,41.65,2025-10-13,2025-10-01,2.0,29.88,observed_estimated_cost,29.88,562.7400000000001
2025-10-15,Pattaya_Beach,PassionFruit,44,2860.0,858.0,757.68,264,264,1574.3200000000002,716.3199999999998,65.0,2025-10-13,2025-10-01,3.0,69.66,observed_estimated_cost,69.66,646.6599999999999
2025-10-15,Pattaya_Beach,Pineapple,94,4606.0,1381.8,882.6600000000001,564,470,2689.34,1307.54,49.0,2025-10-13,2025-10-01,4.0,61.56,observed_estimated_cost,61.56,1245.98
2025-10-15,Pattaya_Beach,Watermelon,147,6615.0,1587.6,1208.3400000000001,882,735,3789.6600000000008,2202.0600000000004,45.0,2025-10-13,2025-10-01,5.0,71.1,observed_estimated_cost,71.1,2130.9600000000005
2025-10-15,Pattaya_Central,Guava,102,4248.3,1274.49,911.88,612,561.0,2163.42,888.9300000000003,41.65,2025-10-13,2025-10-01,9.0,134.46,observed_estimated_cost,134.46,754.4700000000003
2025-10-15,Pattaya_Central,PassionFruit,63,4095.0,982.8,1084.86,378,378,2254.14,1271.3399999999997,65.0,2025-10-13,2025-10-01,8.0,185.76,observed_estimated_cost,185.76,1085.5799999999997
2025-10-15,Pattaya_Central,Pineapple,132,6468.0,1940.3999999999999,1239.48,792,660,3776.519999999999,1836.1200000000001,49.0,2025-10-13,2025-10-01,7.0,107.73,observed_estimated_cost,107.73,1728.39
2025-10-15,Pattaya_Central,Watermelon,150,6750.0,1620.0,1233.0,900,750,3867.0000000000005,2247.0000000000005,45.0,2025-10-13,2025-10-01,5.0,71.1,observed_estimated_cost,71.1,2175.9000000000005
2025-10-16,BKK_Ladprao,Guava,37,1813.0,543.9,330.78,222,203.5,1056.72,512.8200000000002,49.0,2025-10-13,2025-10-01,3.0,44.82,observed_estimated_cost,44.82,468.00000000000017
2025-10-16,BKK_Ladprao,PassionFruit,28,1820.0,546.0,482.15999999999997,168,168,1001.84,455.8399999999999,65.0,2025-10-13,2025-10-01,6.0,139.32,observed_estimated_cost,139.32,316.5199999999999
2025-10-16,BKK_Ladprao,Pineapple,47,2303.0,552.72,441.33000000000004,282,235,1344.6700000000003,791.9500000000002,49.0,2025-10-13,2025-10-01,3.0,46.17,observed_estimated_cost,46.17,745.7800000000002
2025-10-16,BKK_Ladprao,Watermelon,69,3105.0,931.5,567.1800000000001,414,345,1778.8200000000002,847.32,45.0,2025-10-13,2025-10-01,4.0,56.88,observed_estimated_cost,56.88,790.44
2025-10-16,BKK_Sukhumvit,Guava,54,2646.0,635.04,482.76,324,297.0,1542.24,907.2,49.0,2025-10-13,2025-10-01,3.0,44.82,observed_estimated_cost,44.82,862.38
2025-10-16,BKK_Sukhumvit,PassionFruit,29,1885.0,565.5,499.38,174,174,1037.62,472.12000000000006,65.0,2025-10-13,2025-10-01,2.0,46.44,observed_estimated_cost,46.44,425.68000000000006
2025-10-16,BKK_Sukhumvit,Pineapple,102,4998.0,1499.3999999999999,957.7800000000001,612,510,2918.22,1418.8200000000002,49.0,2025-10-13,2025-10-01,3.0,46.17,observed_estimated_cost,46.17,1372.65
2025-10-16,BKK_Sukhumvit,Watermelon,147,6615.0,1587.6,1208.3400000000001,882,735,3789.6599999999994,2202.0600000000004,45.0,2025-10-13,2025-10-01,3.0,42.66,observed_estimated_cost,42.66,2159.4000000000005
2025-10-16,Pattaya_Beach,Guava,61,2989.0,717.36,545.34,366,335.5,1742.1600000000003,1024.8000000000002,49.0,2025-10-13,2025-10-01,4.0,59.76,observed_estimated_cost,59.76,965.0400000000002
2025-10-16,Pattaya_Beach,PassionFruit,59,3835.0,920.4,1015.9799999999999,354,354,2111.02,1190.62,65.0,2025-10-13,2025-10-01,5.0,116.1,observed_estimated_cost,116.1,1074.52
2025-10-16,Pattaya_Beach,Pineapple,80,3920.0,940.8,751.2,480,400,2288.7999999999997,1348.0,49.0,2025-10-13,2025-10-01,4.0,61.56,observed_estimated_cost,61.56,1286.44
2025-10-16,Pattaya_Beach,Watermelon,137,6165.0,1849.5,1126.14,822,685,3531.86,1682.3600000000004,45.0,2025-10-13,2025-10-01,5.0,71.1,observed_estimated_cost,71.1,1611.2600000000004
2025-10-16,Pattaya_Central,Guava,76,3724.0,1117.2,679.4399999999999,456,418.0,2170.5600000000004,1053.3600000000001,49.0,2025-10-13,2025-10-01,4.0,59.76,observed_estimated_cost,59.76,993.6000000000001
2025-10-16,Pattaya_Central,PassionFruit,45,2925.0,877.5,774.9,270,270,1610.0999999999997,732.5999999999999,65.0,2025-10-13,2025-10-01,3.0,69.66,observed_estimated_cost,69.66,662.9399999999999
2025-10-16,Pattaya_Central,Pineapple,106,5194.0,1558.2,995.34,636,530,3032.660000000001,1474.4600000000003,49.0,2025-10-13,2025-10-01,4.0,61.56,observed_estimated_cost,61.56,1412.9000000000003
2025-10-16,Pattaya_Central,Watermelon,160,7200.0,2160.0,1315.2,960,800,4124.800000000001,1964.8000000000004,45.0,2025-10-13,2025-10-01,6.0,85.32,observed_estimated_cost,85.32,1879.4800000000005
2025-10-17,BKK_Ladprao,Guava,38,1638.56,491.5679999999999,339.71999999999997,228,209.0,861.84,370.2720000000001,43.12,2025-10-13,2025-10-01,3.0,44.82,observed_estimated_cost,44.82,325.4520000000001
2025-10-17,BKK_Ladprao,PassionFruit,27,1544.4,370.656,464.93999999999994,162,162,755.4600000000003,384.8040000000002,57.2,2025-10-13,2025-10-01,2.0,46.44,observed_estimated_cost,46.44,338.3640000000002
2025-10-17,BKK_Ladprao,Pineapple,61,2630.32,789.0959999999999,572.7900000000001,366,305,1386.5300000000004,597.4340000000001,43.120000000000005,2025-10-13,2025-10-01,3.0,46.17,observed_estimated_cost,46.17,551.2640000000001
2025-10-17,BKK_Ladprao,Watermelon,93,3682.8,883.872,764.46,558,465,1895.3400000000004,1011.4679999999996,39.6,2025-10-13,2025-10-01,3.0,42.66,observed_estimated_cost,42.66,968.8079999999997
2025-10-17,BKK_Sukhumvit,Guava,45,1940.4,582.1199999999999,402.29999999999995,270,247.5,1020.6000000000001,438.48000000000013,43.120000000000005,2025-10-13,2025-10-01,4.0,59.76,observed_estimated_cost,59.76,378.72000000000014
2025-10-17,BKK_Sukhumvit,PassionFruit,52,2974.4,892.3199999999999,895.4399999999999,312,312,1454.9600000000005,562.6400000000001,57.2,2025-10-13,2025-10-01,0.0,0.0,observed_estimated_cost,0.0,562.6400000000001
2025-10-17,BKK_Sukhumvit,Pineapple,92,3967.04,952.0895999999999,863.8800000000001,552,460,2091.16,1139.0703999999998,43.12,2025-10-13,2025-10-01,4.0,61.56,observed_estimated_cost,61.56,1077.5104
2025-10-17,BKK_Sukhumvit,Watermelon,161,6375.6,1530.1439999999998,1323.42,966,805,3281.1800000000003,1751.036,39.6,2025-10-13,2025-10-01,6.0,85.32,observed_estimated_cost,85.32,1665.7160000000001
2025-10-17,Pattaya_Beach,Guava,72,3104.64,745.1136,643.68,432,396.0,1632.96,887.8464,43.12,2025-10-13,2025-10-01,3.0,44.82,observed_estimated_cost,44.82,843.0264
2025-10-17,Pattaya_Beach,PassionFruit,63,3603.6,1081.08,1084.86,378,378,1762.7400000000007,681.66,57.199999999999996,2025-10-13,2025-10-01,6.0,139.32,observed_estimated_cost,139.32,542.3399999999999
2025-10-17,Pattaya_Beach,Pineapple,97,4182.64,1254.792,910.83,582,485,2204.81,950.018,43.120000000000005,2025-10-13,2025-10-01,1.0,15.39,observed_estimated_cost,15.39,934.628
2025-10-17,Pattaya_Beach,Watermelon,160,6336.0,1900.8,1315.2,960,800,3260.7999999999997,1359.9999999999998,39.6,2025-10-13,2025-10-01,2.0,28.44,observed_estimated_cost,28.44,1331.5599999999997
2025-10-17,Pattaya_Central,Guava,70,3018.4,724.4159999999999,625.8,420,385.0,1587.6000000000001,863.1840000000001,43.120000000000005,2025-10-13,2025-10-01,2.0,29.88,observed_estimated_cost,29.88,833.3040000000001
2025-10-17,Pattaya_Central,PassionFruit,56,3203.2,960.9599999999999,964.3199999999999,336,336,1566.8800000000006,605.9200000000001,57.199999999999996,2025-10-13,2025-10-01,7.0,162.54,observed_estimated_cost,162.54,443.3800000000001
2025-10-17,Pattaya_Central,Pineapple,162,6985.4400000000005,1676.5056,1521.18,972,810,3682.26,2005.7543999999998,43.120000000000005,2025-10-13,2025-10-01,7.0,107.73,observed_estimated_cost,107.73,1898.0243999999998
2025-10-17,Pattaya_Central,Watermelon,162,6415.2,1924.56,1331.64,972,810,3301.5599999999995,1376.9999999999998,39.6,2025-10-13,2025-10-01,6.0,85.32,observed_estimated_cost,85.32,1291.6799999999998
2025-10-18,BKK_Ladprao,Guava,38,1862.0,558.6,339.71999999999997,228,209.0,1085.28,526.6800000000002,49.0,2025-10-13,2025-10-01,3.0,44.82,observed_estimated_cost,44.82,481.8600000000002
2025-10-18,BKK_Ladprao,PassionFruit,28,1820.0,546.0,482.15999999999997,168,168,1001.8399999999998,455.84000000000003,65.0,2025-10-13,2025-10-01,3.0,69.66,observed_estimated_cost,69.66,386.18000000000006
2025-10-18,BKK_Ladprao,Pineapple,39,1911.0,458.64,366.21000000000004,234,195,1115.79,657.1500000000001,49.0,2025-10-13,2025-10-01,3.0,46.17,observed_estimated_cost,46.17,610.9800000000001
2025-10-18,BKK_Ladprao,Watermelon,84,3780.0,907.1999999999999,690.48,504,420,2165.5200000000004,1258.3200000000002,45.0,2025-10-13,2025-10-01,3.0,42.66,observed_estimated_cost,42.66,1215.66
2025-10-18,BKK_Sukhumvit,Guava,49,2401.0,576.24,438.06,294,269.5,1399.4399999999998,823.2,49.0,2025-10-13,2025-10-01,4.0,59.76,observed_estimated_cost,59.76,763.44
2025-10-18,BKK_Sukhumvit,PassionFruit,41,2665.0,799.5,706.02,246,246,1466.9799999999998,667.48,65.0,2025-10-13,2025-10-01,1.0,23.22,observed_estimated_cost,23.22,644.26
2025-10-18,BKK_Sukhumvit,Pineapple,74,3626.0,1087.8,694.86,444,370,2117.14,1029.3400000000001,49.0,2025-10-13,2025-10-01,3.0,46.17,observed_estimated_cost,46.17,983.1700000000002
2025-10-18,BKK_Sukhumvit,Watermelon,140,6300.0,1512.0,1150.8000000000002,840,700,3609.2,2097.2,45.0,2025-10-13,2025-10-01,5.0,71.1,observed_estimated_cost,71.1,2026.1
2025-10-18,Pattaya_Beach,Guava,75,3675.0,1102.5,670.5,450,412.5,2142.0,1039.5000000000002,49.0,2025-10-13,2025-10-01,3.0,44.82,observed_estimated_cost,44.82,994.6800000000002
2025-10-18,Pattaya_Beach,PassionFruit,59,3835.0,1150.5,1015.9799999999999,354,354,2111.0200000000004,960.52,65.0,2025-10-13,2025-10-01,6.0,139.32,observed_estimated_cost,139.32,821.2
2025-10-18,Pattaya_Beach,Pineapple,117,5733.0,1719.9,1098.63,702,585,3347.370000000001,1627.47,49.0,2025-10-13,2025-10-01,7.0,107.73,observed_estimated_cost,107.73,1519.74
2025-10-18,Pattaya_Beach,Watermelon,181,8145.0,2443.5,1487.8200000000002,1086,905,4666.179999999999,2222.68,45.0,2025-10-13,2025-10-01,5.0,71.1,observed_estimated_cost,71.1,2151.58
2025-10-18,Pattaya_Central,Guava,94,4606.0,1105.44,840.36,564,517.0,2684.6399999999994,1579.2000000000003,49.0,2025-10-13,2025-10-01,5.0,74.7,observed_estimated_cost,74.7,1504.5000000000002
2025-10-18,Pattaya_Central,PassionFruit,53,3445.0,1033.5,912.66,318,318,1896.3399999999997,862.8399999999999,65.0,2025-10-13,2025-10-01,3.0,69.66,observed_estimated_cost,69.66,793.18
2025-10-18,Pattaya_Central,Pineapple,129,6321.0,1896.3,1211.3100000000002,774,645,3690.69,1794.3899999999999,49.0,2025-10-13,2025-10-01,3.0,46.17,observed_estimated_cost,46.17,1748.2199999999998
2025-10-18,Pattaya_Central,Watermelon,193,8685.0,2605.5,1586.46,1158,965,4975.54,2370.0400000000004,45.0,2025-10-13,2025-10-01,10.0,142.2,observed_estimated_cost,142.2,2227.8400000000006
2025-10-19,BKK_Ladprao,Guava,28,1207.36,362.20799999999997,250.32,168,154.0,635.0400000000002,272.83200000000005,43.12,2025-10-13,2025-10-01,2.0,29.88,observed_estimated_cost,29.88,242.95200000000006
2025-10-19,BKK_Ladprao,PassionFruit,21,1201.2,360.36,361.62,126,126,587.5800000000002,227.22000000000006,57.2,2025-10-13,2025-10-01,1.0,23.22,observed_estimated_cost,23.22,204.00000000000006
2025-10-19,BKK_Ladprao,Pineapple,52,2242.2400000000002,538.1376,488.28000000000003,312,260,1181.96,643.8223999999999,43.120000000000005,2025-10-13,2025-10-01,4.0,61.56,observed_estimated_cost,61.56,582.2623999999998
2025-10-19,BKK_Ladprao,Watermelon,102,4039.2,1211.76,838.44,612,510,2078.7599999999998,866.9999999999999,39.6,2025-10-13,2025-10-01,4.0,56.88,observed_estimated_cost,56.88,810.1199999999999
2025-10-19,BKK_Sukhumvit,Guava,68,2932.16,879.6479999999999,607.92,408,374.0,1542.2399999999998,662.5920000000003,43.12,2025-10-13,2025-10-01,2.0,29.88,observed_estimated_cost,29.88,632.7120000000003
2025-10-19,BKK_Sukhumvit,PassionFruit,39,2230.8,669.24,671.5799999999999,234,234,1091.2200000000003,421.98,57.2,2025-10-13,2025-10-01,3.0,69.66,observed_estimated_cost,69.66,352.32000000000005
2025-10-19,BKK_Sukhumvit,Pineapple,102,4398.24,1055.5776,957.7800000000001,612,510,2318.4600000000005,1262.8823999999997,43.12,2025-10-13,2025-10-01,3.0,46.17,observed_estimated_cost,46.17,1216.7123999999997
2025-10-19,BKK_Sukhumvit,Watermelon,157,6217.2,1492.128,1290.54,942,785,3199.66,1707.5319999999997,39.6,2025-10-13,2025-10-01,6.0,85.32,observed_estimated_cost,85.32,1622.2119999999998
2025-10-19,Pattaya_Beach,Guava,83,3578.96,858.9504,742.02,498,456.5,1882.4399999999998,1023.4896000000002,43.12,2025-10-13,2025-10-01,6.0,89.64,observed_estimated_cost,89.64,933.8496000000002
2025-10-19,Pattaya_Beach,PassionFruit,54,3088.8,741.312,929.8799999999999,324,324,1510.9200000000005,769.6080000000002,57.2,2025-10-13,2025-10-01,5.0,116.1,observed_estimated_cost,116.1,653.5080000000002
2025-10-19,Pattaya_Beach,Pineapple,113,4872.5599999999995,1169.4144,1061.0700000000002,678,565,2568.4900000000002,1399.0756,43.12,2025-10-13,2025-10-01,5.0,76.95,observed_estimated_cost,76.95,1322.1255999999998
2025-10-19,Pattaya_Beach,Watermelon,195,7722.0,2316.6,1602.9,1170,975,3974.1,1657.4999999999998,39.6,2025-10-13,2025-10-01,10.0,142.2,observed_estimated_cost,142.2,1515.2999999999997
